Facility_ID,Year,Infections_Reported,Infections_Predicted,Central_line_Days,State,HAI,Facility_Name,County,Hospital_Category_RiskAdjustment,Facility_Type,Comparison,Met_2020_Goal,Months,Notes,SIR_CI_95_Lower_Limit,SIR_CI_95_Upper_Limit,rate_per_1000,SIR_filled
30000108,2023,0.0,0.61,975.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Amador Hospital,Amador,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,6.01,0.0,0.0
30000109,2021,2.0,1.23,2030.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Auburn Faith Hospital,Placer,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.27,5.37,0.9852216748768472,1.6260162601626016
30000109,2022,2.0,1.18,1948.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Auburn Faith Hospital,Placer,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.28,5.6,1.026694045174538,1.6949152542372883
30000109,2023,1.0,1.22,2006.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Auburn Faith Hospital,Placer,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.04,4.04,0.4985044865403788,0.819672131147541
30000113,2021,53.0,79.39999999999999,59993.0,California,Central Line-Associated Bloodstream Infection (CLABSI),University of California Davis Medical Center,Sacramento,Acute Care Hospital,Major Teaching,Better,No,12.0,¥ See Data Dictionary,0.51,0.87,0.88343640091344,0.6675062972292192
30000113,2022,71.0,76.18,59180.0,California,Central Line-Associated Bloodstream Infection (CLABSI),University Of California Davis Medical Center,Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,¥ See Data Dictionary,0.72,1.16,1.1997296383913483,0.9320031504331845
30000113,2023,65.0,72.0,61965.0,California,Central Line-Associated Bloodstream Infection (CLABSI),University of California Davis Medical Center,Sacramento,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.69,1.13,1.0489792624868877,0.9027777777777778
30000114,2021,0.0,0.23,372.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Barton Memorial Hospital,El Dorado,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,16.01,0.0,0.0
30000114,2022,0.0,0.29,473.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Barton Memorial Hospital,El Dorado,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,12.82,0.0,0.0
30000114,2023,0.0,0.27,453.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Barton Memorial Hospital,El Dorado,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,13.56,0.0,0.0
30000117,2021,5.0,2.84,3483.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Dameron Hospital Association,San Joaquin,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.65,3.9,1.4355440712029859,1.7605633802816902
30000117,2022,5.0,2.26,3228.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Dameron Hospital,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.81,4.89,1.5489467162329618,2.212389380530974
30000117,2023,2.0,2.29,3236.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Dameron Hospital,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.15,2.89,0.6180469715698392,0.8733624454148472
30000118,2021,11.0,1.29,2040.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Doctors Hospital of Manteca,San Joaquin,Acute Care Hospital,"Community, <125 Beds",Worse,No,12.0,,4.5,14.86,5.3921568627450975,8.527131782945736
30000118,2022,4.0,1.18,1860.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Doctors Hospital Of Manteca,San Joaquin,Acute Care Hospital,"Community, <125 Beds",Worse,No,12.0,,1.08,8.2,2.150537634408602,3.3898305084745766
30000118,2023,1.0,0.91,1450.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Doctors Hospital of Manteca,San Joaquin,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.03,6.13,0.689655172413793,1.0989010989010988
30000120,2021,0.0,0.19,685.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mark Twain Medical Center,Calaveras,Critical Access Hospital,Critical Access,,,12.0,,,,0.0,0.0
30000120,2022,0.0,0.13,464.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mark Twain Medical Center,Calaveras,Critical Access Hospital,Critical Access,,,12.0,,,,0.0,0.0
30000120,2023,0.0,0.08,275.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mark Twain Medical Center,Calaveras,Critical Access Hospital,Critical Access,,,12.0,,,,0.0,0.0
30000121,2021,0.0,2.25,3266.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Marshall Medical Center,El Dorado,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,1.33,0.0,0.0
30000121,2022,0.0,2.28,3292.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Marshall Medical Center,El Dorado,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,1.32,0.0,0.0
30000121,2023,1.0,1.61,2335.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Marshall Medical Center,El Dorado,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.03,3.07,0.4282655246252676,0.6211180124223602
30000122,2021,5.0,11.18,10197.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Doctors Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.16,0.99,0.49034029616553887,0.4472271914132379
30000122,2022,3.0,9.79,8960.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Doctors Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.08,0.83,0.33482142857142855,0.30643513789581206
30000122,2023,9.0,9.79,8747.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Doctors Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.45,1.69,1.028924202583743,0.9193054136874362
30000123,2021,12.0,13.14,16438.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Memorial Medical Center,Stanislaus,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.5,1.55,0.7300158170093686,0.91324200913242
30000123,2022,9.0,12.52,12148.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Memorial Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.35,1.32,0.7408626934474811,0.7188498402555911
30000123,2023,9.0,10.3,9933.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Memorial Medical Center,Stanislaus,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.43,1.6,0.906070673512534,0.8737864077669902
30000124,2021,8.0,14.85,14215.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mercy General Hospital,Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.25,1.03,0.5627857896588111,0.5387205387205387
30000124,2022,9.0,15.43,14549.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mercy General Hospital,Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.29,1.08,0.6185992164409925,0.5832793259883344
30000124,2023,6.0,16.97,15986.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mercy General Hospital,Sacramento,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.14,0.74,0.3753284123608157,0.3535651149086624
30000125,2021,7.0,2.93,4241.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanuel Medical Center,Stanislaus,Acute Care Hospital,"Community, 125-250 Beds",Worse,No,12.0,,1.05,4.73,1.6505541145956142,2.3890784982935154
30000125,2022,5.0,2.06,2995.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanuel Medical Center,Stanislaus,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.89,5.37,1.669449081803005,2.4271844660194173
30000125,2023,1.0,2.32,3386.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Emanuel Medical Center,Stanislaus,Acute Care Hospital,"Community, 125-250 Beds",Same,Yes,12.0,,0.02,2.12,0.29533372711163614,0.4310344827586207
30000127,2021,4.0,15.87,14189.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mercy San Juan Medical Center,Sacramento,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.08,0.61,0.2819085206850377,0.25204788909892883
30000127,2022,5.0,13.3,11939.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mercy San Juan Medical Center,Sacramento,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.14,0.83,0.4187955440154117,0.37593984962406013
30000127,2023,4.0,14.27,13136.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Mercy San Juan Medical Center,Sacramento,Acute Care Hospital,Major Teaching,Better,Yes,12.0,,0.09,0.68,0.3045066991473812,0.2803083391730904
30000129,2021,3.0,1.76,1094.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Central Valley Specialty Hospital,Stanislaus,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,No,12.0,,0.43,4.65,2.742230347349177,1.7045454545454546
30000129,2022,0.0,2.15,1602.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Central Valley Specialty Hospital,Stanislaus,Long-Term Acute Care Hospital,Long-Term Acute Care,Same,Yes,12.0,,0.0,1.39,0.0,0.0
30000129,2023,0.0,0.0,0.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Central Valley Specialty Hospital,Stanislaus,Long-Term Acute Care Hospital,Long-Term Acute Care,,,0.0,"Incomplete Reporter, Interpret with Caution",,,,
30000130,2021,11.0,11.67,11105.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, Sacramento",Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.5,1.64,0.9905447996398019,0.9425878320479862
30000130,2022,16.0,12.31,11899.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Sacramento,Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.77,2.07,1.3446508109925204,1.2997562956945572
30000130,2023,10.0,10.46,10139.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - Sacramento,Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.49,1.7,0.9862905611993293,0.9560229445506692
30000131,2021,0.0,0.24,378.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Oak Valley Hospital District,Stanislaus,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,15.39,0.0,0.0
30000131,2022,0.0,0.31,490.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Oak Valley Hospital District,Stanislaus,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,12.03,0.0,0.0
30000131,2023,0.0,0.31,516.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Oak Valley Hospital District,Stanislaus,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,11.81,0.0,0.0
30000133,2021,11.0,17.99,17260.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Kaiser Foundation Hospital, South Sacramento",Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.32,1.06,0.6373117033603708,0.6114508060033352
30000133,2022,19.0,16.09,15559.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - South Sacramento,Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.73,1.81,1.2211581721190308,1.1808576755748912
30000133,2023,14.0,16.61,15994.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Kaiser Foundation Hospital - South Sacramento,Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.48,1.38,0.8753282480930349,0.8428657435279953
30000134,2021,20.0,15.49,19208.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Roseville Medical Center,Placer,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,¥ See Data Dictionary,0.78,1.92,1.0412328196584757,1.2911555842479019
30000134,2022,6.0,15.64,16736.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Roseville Medical Center,Placer,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,¥ See Data Dictionary,0.16,0.81,0.358508604206501,0.3836317135549872
30000134,2023,3.0,15.930000000000001,16933.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Roseville Medical Center,Placer,Acute Care Hospital,"Community, >250 Beds",Better,Yes,12.0,¥ See Data Dictionary,0.05,0.52,0.17716884190633672,0.18832391713747645
30000135,2021,39.0,8.92,9713.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Joaquin General Hospital,San Joaquin,Acute Care Hospital,Major Teaching,Worse,No,12.0,,3.15,5.92,4.01523731082055,4.37219730941704
30000135,2022,13.0,6.38,7062.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Joaquin General Hospital,San Joaquin,Acute Care Hospital,Major Teaching,Worse,No,12.0,,1.13,3.4,1.8408382894364204,2.0376175548589344
30000135,2023,10.0,5.8,7140.0,California,Central Line-Associated Bloodstream Infection (CLABSI),San Joaquin General Hospital,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.88,3.07,1.4005602240896358,1.7241379310344829
30000139,2021,4.0,2.2600000000000002,3317.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Lodi Memorial,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.57,4.31,1.2059089538739824,1.7699115044247786
30000139,2022,4.0,2.64,3904.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Lodi Memorial,San Joaquin,Acute Care Hospital,"Community, 125-250 Beds",Same,No,12.0,,0.48,3.68,1.0245901639344264,1.5151515151515151
30000139,2023,6.0,3.57,4066.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Lodi Memorial,San Joaquin,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.68,3.51,1.4756517461878995,1.680672268907563
30000141,2021,0.0,1.49,2421.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Tracy Community Hospital,San Joaquin,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,2.01,0.0,0.0
30000141,2022,0.0,1.17,1895.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Tracy Community Hospital,San Joaquin,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,2.57,0.0,0.0
30000141,2023,1.0,1.25,2051.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Tracy Community Hospital,San Joaquin,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.04,3.94,0.4875670404680643,0.8
30000143,2021,43.0,19.88,20773.0,California,Central Line-Associated Bloodstream Infection (CLABSI),St. Joseph's Medical Center Of Stockton,San Joaquin,Acute Care Hospital,"Community, >250 Beds",Worse,No,12.0,,1.59,2.89,2.0699947046647087,2.1629778672032196
30000143,2022,17.0,19.63,20867.0,California,Central Line-Associated Bloodstream Infection (CLABSI),St. Joseph's Medical Center Of Stockton,San Joaquin,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.52,1.36,0.8146834715100397,0.8660213958227204
30000143,2023,18.0,18.03,19445.0,California,Central Line-Associated Bloodstream Infection (CLABSI),St. Joseph's Medical Center of Stockton,San Joaquin,Acute Care Hospital,"Community, >250 Beds",Same,No,12.0,,0.61,1.55,0.9256878374903574,0.9983361064891846
30000146,2021,4.0,1.79,2562.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Woodland Memorial Hospital,Yolo,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,,0.71,5.38,1.56128024980484,2.2346368715083798
30000146,2022,0.0,1.44,2073.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Woodland Memorial Hospital,Yolo,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,2.09,0.0,0.0
30000146,2023,0.0,1.53,2219.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Woodland Memorial Hospital,Yolo,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,,0.0,1.96,0.0,0.0
30000149,2021,1.0,0.55,896.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Davis Hospital,Yolo,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.05,10.2,1.1160714285714286,1.8181818181818181
30000149,2022,0.0,0.46,760.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Davis Hospital,Yolo,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,8.01,0.0,0.0
30000149,2023,0.0,0.53,878.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Sutter Davis Hospital,Yolo,Acute Care Hospital,"Community, <125 Beds",Same,Yes,12.0,¥ See Data Dictionary,0.0,6.95,0.0,0.0
30000151,2021,21.0,38.77,32096.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Sutter Medical Center, Sacramento",Sacramento,Acute Care Hospital,Major Teaching,Better,No,12.0,,0.34,0.81,0.6542871385842473,0.5416559195254061
30000151,2022,40.0,39.48,32555.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Sutter Medical Center, Sacramento",Sacramento,Acute Care Hospital,Major Teaching,Same,No,12.0,,0.73,1.37,1.2286899093841193,1.0131712259371835
30000151,2023,23.0,35.52,29266.0,California,Central Line-Associated Bloodstream Infection (CLABSI),"Sutter Medical Center, Sacramento",Sacramento,Acute Care Hospital,Major Teaching,Better,No,12.0,,0.42,0.96,0.7858948951001162,0.6475225225225225
30000365,2022,1.0,0.71,1150.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Sonora,Tuolumne,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.04,7.86,0.8695652173913044,1.4084507042253522
30000365,2023,1.0,0.84,1364.0,California,Central Line-Associated Bloodstream Infection (CLABSI),Adventist Health Sonora,Tuolumne,Acute Care Hospital,"Community, <125 Beds",Same,No,12.0,¥ See Data Dictionary,0.03,6.66,0.7331378299120235,1.1904761904761905
